Row ID'n,Order ID'n,Order Date'n,Order Priority'n,Order Quantity'n,Sales,Discount,Ship Mode'n,Profit,Unit Price'n,Shipping Cost'n,Customer Name'n,Province,Region,Customer Segment'n,Product Category'n,Product Sub-Category'n,Product Name'n,Product Container'n,Product Base Margin'n,Ship Date'n,PRIN1,PRIN2,PRIN3,PRIN4
1445,10437,18Aug2009,Critical,50,820.52,0.01,Regular Air,-191.22,15.99,13.18,Don Jones,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,20Aug2009,-0.2351295,0.928888894,0.648879022,-1.059724315
1457,10499,16Nov2010,Not Specified,29,6250.936,0.01,Delivery Truck,31.21,262.11,62.74,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,17Nov2010,1.897574725,-1.561360234,1.261097647,-1.27713539
1462,10535,27May2011,Low,25,854.88,0.09,Regular Air,-44.14,33.98,19.99,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame",Small Box,0.55,29May2011,-0.074800337,-0.451090647,0.276961773,1.234905685
1463,10535,27May2011,Low,46,80.27,0.09,Regular Air,-0.79,1.76,0.7,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,03Jun2011,-0.369507895,0.417508576,0.993294948,1.397507588
1495,10789,23Aug2010,Not Specified,15,308.54,0,Express Air,76.42,19.84,4.1,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,24Aug2010,-0.554330795,0.175629981,-0.577247843,-1.617217442
1496,10791,19Aug2011,Not Specified,20,400.57,0.05,Regular Air,93.36,19.98,5.77,Anthony Johnson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,21Aug2011,-0.572840789,0.358200476,-0.646131422,-0.010500629
1513,10945,03Jan2012,Medium,14,1170.025,0.04,Regular Air,4.22,95.99,8.99,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Technology,Telephones and Communication,600 Series Flip,Small Box,0.57,05Jan2012,-0.172822407,-0.455376897,-0.283260039,-0.391897955
1544,11137,29Nov2012,High,48,5188.86,0.1,Regular Air,395.12,111.03,8.64,Allen Rosenblatt,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Fellowes Recycled Storage Drawers,Small Box,0.78,30Nov2012,0.871177928,-0.077355667,1.655646861,1.725518371
1551,11202,17Mar2012,Medium,8,339.81,0.05,Regular Air,79.59,43.41,2.99,Barry Weirich,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Satellite Sectional Post Binders,Small Box,0.39,18Mar2012,-0.677462424,0.077786506,-1.164620976,-0.092713979
1589,11456,12Apr2010,Low,15,1519.9,0.09,Regular Air,399.37,105.34,24.49,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.61,19Apr2010,0.249341072,-0.790515094,0.018985927,1.161315194
1590,11460,24Aug2010,High,30,102.24,0.09,Regular Air,37.79,3.69,0.5,Carl Jackson,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Labels,Avery 487,Small Box,0.38,26Aug2010,-0.680804393,0.601834836,-0.325816616,1.313764979
1594,11495,04Jul2011,High,6,965.69,0,Delivery Truck,-144.20,146.34,43.75,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,05Jul2011,0.476344158,-1.617530128,0.091277876,-1.755410759
1654,11911,10Nov2010,Critical,25,397.84,0,Regular Air,-14.75,15.22,9.73,Edward Hooks,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Binders and Binder Accessories,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Small Box,0.36,12Nov2010,-0.493465476,0.509918081,-0.402309966,-1.542574105
1655,11941,24Jun2010,Critical,4,73.07,0.08,Regular Air,-41.01,15.7,11.25,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,25Jun2010,-0.423895097,-0.925725998,-0.41785827,0.772552363
1656,11941,24Jun2010,Critical,26,4679.1,0.05,Delivery Truck,111.52,179.29,29.21,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.74,25Jun2010,1.001220926,-0.979016755,0.829350622,-0.016849284
1675,12096,19Sep2012,Medium,46,8009.5925,0.02,Regular Air,2332.40,200.99,8.08,Michelle Lonsdale,Northwest Territories,Northwest Territories,Consumer,Technology,Telephones and Communication,5125,Small Box,0.59,19Sep2012,1.504512754,1.483960963,0.758117557,-0.718277306
1676,12096,19Sep2012,Medium,23,4689.66,0.01,Regular Air,2176.19,194.3,11.54,Michelle Lonsdale,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,21Sep2012,0.950375428,0.693402031,-0.008098103,-1.222430857
1710,12289,24Dec2011,Low,25,3019.41,0.04,Regular Air,1269.05,120.97,7.11,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,28Dec2011,0.137352429,1.067831315,-0.721982802,-0.253413716
1718,12352,23Mar2012,Medium,5,36.86,0.07,Regular Air,-32.82,5.81,8.49,Hunter Glantz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.39,24Mar2012,-0.71597311,-0.182479933,-1.166521127,0.501348049
1727,12419,15Oct2011,Critical,12,22079.47,0.06,Regular Air,5322.14,1938.02,13.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box,0.38,17Oct2011,5.3195019,1.981376862,-4.848284219,0.47878584
1745,12485,07Aug2010,Critical,24,5407.31,0.04,Delivery Truck,1068.48,226.67,28.16,Eugene Barchas,Northwest Territories,Northwest Territories,Consumer,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.59,08Aug2010,1.131447068,-0.129481959,0.101079875,-0.30337674
1751,12544,03Mar2009,Low,34,74.3,0.08,Regular Air,-129.01,2.08,5.33,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,10Mar2009,-0.545329057,0.396454305,0.09439316,1.01350538
1770,12704,09Feb2010,Low,44,21506.77,0.06,Regular Air,1260.51,499.99,24.49,Carlos Soltero,Northwest Territories,Northwest Territories,Corporate,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,09Feb2010,3.298564755,1.642147816,-0.955205296,0.626939198
1771,12704,09Feb2010,Low,28,669.02,0.02,Delivery Truck,-1274.02,20.98,53.03,Carlos Soltero,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,11Feb2010,0.53441646,-2.12994638,1.761875934,-1.023021344
1781,12771,17Jan2009,Critical,40,1143.49,0.08,Regular Air,-193.44,30.53,19.99,Carlos Soltero,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39,17Jan2009,-0.147480421,0.361690492,0.28598308,1.051357673
1782,12771,17Jan2009,Critical,46,78.08,0.01,Regular Air,-43.10,1.68,1.57,Carlos Soltero,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,19Jan2009,-0.285134505,0.443371779,1.216160437,-1.110838873
1806,12929,30Aug2010,Critical,19,5297.47,0.02,Delivery Truck,-158.93,270.98,50,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,31Aug2010,1.48018818,-1.740953229,0.76978567,-1.030866148
1807,12929,30Aug2010,Critical,20,95.3,0,Regular Air,29.68,4.48,1.22,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,0.36,31Aug2010,-0.714094158,0.576565434,-0.679951417,-1.569110005
1842,13280,11Sep2009,High,40,460.68,0.01,Regular Air,-116.76,10.9,7.46,Grant Carroll,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Crate-A-Files™,Small Box,0.59,12Sep2009,-0.182762524,0.159549349,1.021341151,-1.157636467
1843,13280,11Sep2009,High,49,318.7585,0.1,Regular Air,-160.95,7.99,5.03,Grant Carroll,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,12Sep2009,-0.228557345,0.199686109,1.283481054,1.720119123
1848,13313,16Jul2009,Not Specified,47,1020.61,0.04,Regular Air,-209.61,21.66,13.99,Skye Norling,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,17Jul2009,-0.056419366,0.325952868,1.046710375,-0.164454957
1855,13346,15Nov2012,Low,44,268.34,0.09,Regular Air,-240.83,6.48,8.88,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 224,Small Box,0.37,20Nov2012,-0.483264631,0.684104966,0.285965284,1.401111463
1913,13702,10Sep2011,Low,6,209,0.08,Regular Air,12.32,35.44,7.5,Grant Carroll,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1906,Small Box,0.38,14Sep2011,-0.680751596,-0.117442146,-1.246636535,0.825948875
1928,13795,10Apr2011,Not Specified,30,501.32,0.04,Regular Air,-119.08,15.99,13.18,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,13Apr2011,-0.416653802,0.412533591,-0.178370114,-0.262540087
1929,13795,10Apr2011,Not Specified,23,275.16,0.05,Express Air,43.35,11.34,5.01,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 188,Small Box,0.36,13Apr2011,-0.623076598,0.484760317,-0.592440802,0.012773166
1930,13795,10Apr2011,Not Specified,37,1302.99,0.02,Regular Air,545.49,35.44,5.09,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1932,Small Box,0.38,11Apr2011,-0.230277192,1.049812765,0.019604404,-0.817559008
1978,14116,09Oct2011,High,1,40.1,0.09,Regular Air,-16.07,30.98,11.63,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,11Oct2011,-0.693961398,-0.325550915,-1.432840527,1.09873512
1979,14116,09Oct2011,High,42,1414.05,0.09,Regular Air,161.48,34.54,14.72,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37,10Oct2011,-0.143593201,0.71468968,0.205408562,1.393395146
2013,14372,23Oct2012,Critical,34,5350.61,0.09,Delivery Truck,-1059.20,170.98,60.49,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Jumbo Box,0.69,25Oct2012,1.355535196,-1.807478224,1.276076375,1.252147279
2058,14726,08Jan2012,Low,15,310.87,0.07,Regular Air,-21.48,20.95,4,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,08Jan2012,-0.425891347,-0.482074449,-0.071641628,0.547337206
2070,14819,25Jan2010,Not Specified,48,9062.73,0.09,Regular Air,3122.78,207.48,0.99,Carl Jackson,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,27Jan2010,1.609113738,2.031106941,0.488158307,1.516315742
2071,14819,25Jan2010,Not Specified,27,1584.1,0.07,Delivery Truck,-478.22,58.14,36.61,Carl Jackson,Northwest Territories,Northwest Territories,Consumer,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,26Jan2010,0.335293929,-1.051369528,0.741810743,0.595258472
2114,15106,27Jan2011,Not Specified,42,283.58,0.03,Regular Air,-14.23,6.64,4.95,Dorothy Badders,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,29Jan2011,-0.48484834,0.925621481,0.236115944,-0.482262467
2115,15106,27Jan2011,Not Specified,39,5403.37,0.06,Delivery Truck,948.79,145.45,17.85,Dorothy Badders,Northwest Territories,Northwest Territories,Consumer,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,27Jan2011,0.904164326,0.484429885,0.580515007,0.441536809
2116,15106,27Jan2011,Not Specified,35,82.15,0.03,Regular Air,-6.33,2.21,1.12,Dorothy Badders,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58,29Jan2011,-0.383390714,0.197702839,0.707920654,-0.559541876
2117,15108,27Aug2009,High,50,2066.16,0.02,Regular Air,372.36,40.99,17.48,Delfina Latchford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,0.36,29Aug2009,0.116318074,1.122566657,0.585278624,-0.734872264
2129,15205,17Mar2011,Critical,18,4605.36,0.02,Delivery Truck,678.26,243.98,43.32,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,19Mar2011,1.152186555,-0.625125058,-0.09216407,-0.993149386
2130,15205,17Mar2011,Critical,42,1753.51,0.02,Regular Air,155.72,39.98,9.2,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,18Mar2011,0.173389018,0.119137664,1.253039712,-0.829012532
2161,15591,06Jun2012,Critical,31,426.34,0,Regular Air,73.53,12.58,5.16,Brad Eason,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,08Jun2012,-0.430066484,0.573133767,0.048293097,-1.504573199
2206,15907,11Apr2011,High,36,1837.44,0.01,Delivery Truck,-1414.41,48.58,54.11,Thomas Seio,Northwest Territories,Northwest Territories,Consumer,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,13Apr2011,0.65905287,-1.696991951,1.686549207,-1.260177284
2207,15907,11Apr2011,High,36,3722.29,0.04,Express Air,950.68,105.98,13.99,Thomas Seio,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,14Apr2011,0.678392113,0.21310865,0.891160029,-0.22691442
2208,15907,11Apr2011,High,4,28.05,0.09,Regular Air,-5.41,7.04,2.17,Thomas Seio,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,12Apr2011,-0.847395139,-0.074857039,-1.349431059,1.129325821
2209,15937,06Nov2012,Low,32,311.44,0.04,Regular Air,74.07,9.78,1.99,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,10Nov2012,-0.516209139,0.582697645,0.006660787,-0.243502869
2210,15937,06Nov2012,Low,17,215.65,0.01,Express Air,77.38,12.22,2.85,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,15Nov2012,-0.459013219,-0.102984506,-0.097390919,-1.306280103
2221,16039,16May2012,High,3,121.12,0.1,Regular Air,-118.82,43.98,1.99,Michelle Lonsdale,Northwest Territories,Northwest Territories,Consumer,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,17May2012,-0.764398755,-0.359347891,-1.251888813,1.426243533
2246,16193,09Apr2012,Not Specified,8,300.2,0,Regular Air,6.41,34.76,8.22,Frank Price,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,11Apr2012,-0.380781714,-0.506935147,-0.347563362,-1.69122919
2247,16193,09Apr2012,Not Specified,29,1364.8025,0.07,Regular Air,-183.68,55.99,5,Frank Price,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,11Apr2012,0.094539631,-0.911400559,1.265937509,0.615815819
2281,16423,05Aug2012,Medium,19,128.21,0.05,Regular Air,-55.13,6.48,6.57,Bryan Davis,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 20,Small Box,0.37,07Aug2012,-0.655856301,0.283095732,-0.684663245,-0.020754844
2283,16451,22Jul2009,Not Specified,9,252.79,0.09,Regular Air,58.23,30.56,2.99,Don Jones,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,23Jul2009,-0.767562088,0.141374451,-1.299187078,1.170395625
2294,16545,09May2010,Not Specified,10,50.97,0.09,Regular Air,4.45,5.16,0.73,Carlos Soltero,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Colorific® Watercolor Pencils,Wrap Bag,0.56,11May2010,-0.618237542,-0.442317307,-0.450902121,1.146126388
2295,16545,09May2010,Not Specified,1,4.99,0.04,Regular Air,-3.06,3.68,1.32,Carlos Soltero,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,11May2010,-0.33879923,-1.39674493,0.273603506,-0.522376015
2296,16547,18Feb2009,Not Specified,30,10554.63,0.09,Delivery Truck,1240.25,355.98,58.92,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,20Feb2009,2.551303008,-0.657099989,0.479880068,1.299817058
2297,16547,18Feb2009,Not Specified,8,1749.64,0.04,Delivery Truck,-533.23,218.75,69.64,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,18Feb2009,1.148453863,-2.707640068,0.732580794,-0.537062615
2316,16706,27Jun2012,High,47,1943.72,0.03,Regular Air,-1003.58,41.47,34.2,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,28Jun2012,0.518908841,-1.009228682,2.020691588,-0.534653374
2317,16706,27Jun2012,High,6,18.37,0.01,Regular Air,-4.06,2.78,1.2,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,28Jun2012,-0.579737429,-0.459231039,-0.424676494,-1.388036788
2318,16706,27Jun2012,High,49,6175.777,0.07,Express Air,1881.58,155.99,3.9,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,29Jun2012,1.011705206,1.431600662,0.735236008,0.858479892
2323,16741,30Sep2010,Medium,6,157.97,0.01,Regular Air,-42.38,22.84,16.87,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1982,Small Box,0.39,01Oct2010,-0.502265332,-0.223547926,-0.981067035,-1.377513485
2346,16932,15Apr2010,Critical,25,144.84,0.09,Regular Air,-120.99,5.78,8.09,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Xerox 1924,Small Box,0.36,16Apr2010,-0.633190398,0.322973948,-0.513920944,1.27134208
2347,16932,15Apr2010,Critical,20,127.16,0.09,Regular Air,12.88,6.7,1.56,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,15Apr2010,-0.56813913,-0.093809728,-0.195103969,1.22160423
2383,17283,14Sep2011,Not Specified,4,5472.12,0.06,Delivery Truck,-2816.34,1360.14,14.7,Dorothy Badders,Northwest Territories,Northwest Territories,Consumer,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,15Sep2011,1.200455993,-2.5904791,-3.041699066,0.170840653
2384,17286,21Sep2010,High,7,1810.67,0.09,Delivery Truck,-541.87,270.98,50,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,22Sep2010,0.841555841,-2.455499354,0.287344469,1.044601307
2402,17409,17Aug2010,Not Specified,31,633.56,0.09,Regular Air,-158.87,20.97,6.5,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,19Aug2010,-0.059967419,-0.780143754,1.236347333,1.255419956
2445,17764,16Sep2009,Low,27,644.4,0.04,Regular Air,-97.28,22.84,16.87,Don Miller,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Xerox 1982,Small Box,0.39,16Sep2009,-0.321749188,0.216156351,-0.193233101,-0.289545393
